x,y,yaw
1.494966442953022,0.0,0.0
1.5148993288590624,0.0,0.0
1.5348322147651028,0.0,0.0
1.5547651006711432,0.0,0.0
1.5746979865771835,0.0,0.0
1.5946308724832239,0.0,0.0
1.6145637583892642,0.0,0.0
1.6344966442953046,0.0,0.0
1.654429530201345,0.0,0.0
1.6743624161073853,0.0,0.0
1.6942953020134257,0.0,0.0
1.714228187919466,0.0,0.0
1.7341610738255064,0.0,0.0
1.7540939597315468,0.0,0.0
1.7740268456375872,0.0,0.0
1.7939597315436275,0.0,0.0
1.813892617449668,0.0,0.0
1.8338255033557083,0.0,0.0
1.8537583892617486,0.0,0.0
1.873691275167789,0.0,0.0
1.8936241610738294,0.0,0.0
1.9135570469798697,0.0,0.0
1.93348993288591,0.0,0.0
1.9534228187919505,0.0,0.0
1.9733557046979908,0.0,0.0
1.9932885906040312,0.0,0.0
2.0132214765100716,0.0,0.0
2.033154362416112,0.0,0.0
2.0530872483221523,0.0,0.0
2.0730201342281926,0.0,0.0
2.092953020134233,0.0,0.0
2.1128859060402734,0.0,0.0
2.1328187919463137,0.0,0.0
2.152751677852354,0.0,0.0
2.1726845637583945,0.0,0.0
2.192617449664435,0.0,0.0
2.212550335570475,0.0,0.0
2.2324832214765156,0.0,0.0
2.252416107382556,0.0,0.0
2.2723489932885963,0.0,0.0
2.2922818791946367,0.0,0.0
2.312214765100677,0.0,0.0
2.3321476510067174,0.0,0.0
2.3520805369127578,0.0,0.0
2.372013422818798,0.0,0.0
2.3919463087248385,0.0,0.0
2.411879194630879,0.0,0.0
2.431812080536919,0.0,0.0
2.4517449664429596,0.0,0.0
2.471677852349,0.0,0.0
2.4916107382550403,0.0,0.0
2.5115436241610807,0.0,0.0
2.531476510067121,0.0,0.0
2.5514093959731614,0.0,0.0
2.5713422818792018,0.0,0.0
2.591275167785242,0.0,0.0
2.6112080536912825,0.0,0.0
2.631140939597323,0.0,0.0
2.6510738255033632,0.0,0.0
2.6710067114094036,0.0,0.0
2.690939597315444,0.0,0.0
2.7108724832214843,0.0,0.0
2.7308053691275247,0.0,0.0
2.750738255033565,0.0,0.0
2.7706711409396054,0.0,0.0
2.790604026845646,0.0,0.0
2.810536912751686,0.0,0.0
2.8304697986577265,0.0,0.0
2.850402684563767,0.0,0.0
2.8703355704698073,0.0,0.0
2.8902684563758476,0.0,0.0
2.910201342281888,0.0,0.0
2.9301342281879283,0.0,0.0
2.9500671140939687,0.0,0.0
2.970000000000009,0.0,0.0
2.988906951568162,-0.0033338056844136213,-0.17453292519943295
3.0069477547765118,-0.00990012105450703,-0.3490658503988659
3.0235742489486586,-0.01949943194047584,-0.5235987755982988
3.0382812464725943,-0.03184006813853558,-0.6981317007977318
3.050621882670654,-0.046547065662471424,-0.8726646259971648
3.0602211935566226,-0.06317355983461842,-1.0471975511965976
3.066787508926716,-0.08121436304296789,-1.2217304763960306
3.0701213146111295,-0.10012131461112103,-1.3962634015954636
3.0701213146111295,-0.11931993638305866,-1.5707963267948966
3.0701213146111295,-0.13931993638305865,-1.5707963267948966
3.0701213146111295,-0.15931993638305864,-1.5707963267948966
3.0701213146111295,-0.17931993638305863,-1.5707963267948966
3.0701213146111295,-0.19931993638305862,-1.5707963267948966
3.0701213146111295,-0.2193199363830586,-1.5707963267948966
3.0701213146111295,-0.2393199363830586,-1.5707963267948966
3.0701213146111295,-0.2593199363830586,-1.5707963267948966
3.0701213146111295,-0.27931993638305863,-1.5707963267948966
3.0701213146111295,-0.29931993638305865,-1.5707963267948966
3.0701213146111295,-0.31931993638305867,-1.5707963267948966
3.0701213146111295,-0.3393199363830587,-1.5707963267948966
3.0701213146111295,-0.3593199363830587,-1.5707963267948966
3.0701213146111295,-0.3793199363830587,-1.5707963267948966
3.0701213146111295,-0.39931993638305874,-1.5707963267948966
3.0701213146111295,-0.41931993638305876,-1.5707963267948966
3.0701213146111295,-0.4393199363830588,-1.5707963267948966
3.0701213146111295,-0.4593199363830588,-1.5707963267948966
3.0701213146111295,-0.4793199363830588,-1.5707963267948966
3.0701213146111295,-0.4993199363830588,-1.5707963267948966
3.0701213146111295,-0.5193199363830588,-1.5707963267948966
3.0701213146111295,-0.5393199363830589,-1.5707963267948966
3.0701213146111295,-0.5593199363830589,-1.5707963267948966
3.0701213146111295,-0.5793199363830589,-1.5707963267948966
3.0701213146111295,-0.5993199363830589,-1.5707963267948966
3.0701213146111295,-0.6193199363830589,-1.5707963267948966
3.0701213146111295,-0.639319936383059,-1.5707963267948966
3.0701213146111295,-0.659319936383059,-1.5707963267948966
3.0701213146111295,-0.679319936383059,-1.5707963267948966
3.0701213146111295,-0.699319936383059,-1.5707963267948966
3.0701213146111295,-0.719319936383059,-1.5707963267948966
3.0701213146111295,-0.739319936383059,-1.5707963267948966
3.0701213146111295,-0.7593199363830591,-1.5707963267948966
3.0701213146111295,-0.7793199363830591,-1.5707963267948966
3.0701213146111295,-0.7993199363830591,-1.5707963267948966
3.0701213146111295,-0.8193199363830591,-1.5707963267948966
3.0701213146111295,-0.8393199363830591,-1.5707963267948966
3.0701213146111295,-0.8593199363830591,-1.5707963267948966
3.0701213146111295,-0.8793199363830592,-1.5707963267948966
3.0701213146111295,-0.8993199363830592,-1.5707963267948966
3.0701213146111295,-0.9193199363830592,-1.5707963267948966
3.0701213146111295,-0.9393199363830592,-1.5707963267948966
3.0701213146111295,-0.9593199363830592,-1.5707963267948966
3.0701213146111295,-0.9793199363830593,-1.5707963267948966
3.0701213146111295,-0.9993199363830593,-1.5707963267948966
3.0701213146111295,-1.0193199363830592,-1.5707963267948966
3.0701213146111295,-1.0393199363830592,-1.5707963267948966
3.0701213146111295,-1.0593199363830592,-1.5707963267948966
3.0701213146111295,-1.0793199363830592,-1.5707963267948966
3.0701213146111295,-1.0993199363830592,-1.5707963267948966
3.0701213146111295,-1.1193199363830593,-1.5707963267948966
3.0701213146111295,-1.1393199363830593,-1.5707963267948966
3.0701213146111295,-1.1593199363830593,-1.5707963267948966
3.0701213146111295,-1.1793199363830593,-1.5707963267948966
3.0701213146111295,-1.1993199363830593,-1.5707963267948966
3.0701213146111295,-1.2193199363830594,-1.5707963267948966
3.0701213146111295,-1.2393199363830594,-1.5707963267948966
3.0701213146111295,-1.2593199363830594,-1.5707963267948966
3.0701213146111295,-1.2793199363830594,-1.5707963267948966
3.0701213146111295,-1.2993199363830594,-1.5707963267948966
3.0701213146111295,-1.3193199363830594,-1.5707963267948966
3.0701213146111295,-1.3393199363830595,-1.5707963267948966
3.0701213146111295,-1.3593199363830595,-1.5707963267948966
3.0701213146111295,-1.3793199363830595,-1.5707963267948966
3.0701213146111295,-1.3993199363830595,-1.5707963267948966
3.0701213146111295,-1.4193199363830595,-1.5707963267948966
3.0701213146111295,-1.4393199363830596,-1.5707963267948966
3.0701213146111295,-1.4593199363830596,-1.5707963267948966
3.0701213146111295,-1.4793199363830596,-1.5707963267948966
3.0701213146111295,-1.4993199363830596,-1.5707963267948966
3.0701213146111295,-1.5193199363830596,-1.5707963267948966
3.0701213146111295,-1.5393199363830596,-1.5707963267948966
3.0701213146111295,-1.5593199363830597,-1.5707963267948966
3.0701213146111295,-1.5793199363830597,-1.5707963267948966
3.0701213146111295,-1.5993199363830597,-1.5707963267948966
3.0701213146111295,-1.6193199363830597,-1.5707963267948966
3.0701213146111295,-1.6393199363830597,-1.5707963267948966
3.0701213146111295,-1.6593199363830597,-1.5707963267948966
3.0701213146111295,-1.6793199363830598,-1.5707963267948966
3.0701213146111295,-1.6993199363830598,-1.5707963267948966
3.0701213146111295,-1.7193199363830598,-1.5707963267948966
3.0701213146111295,-1.7393199363830598,-1.5707963267948966
3.0701213146111295,-1.7593199363830598,-1.5707963267948966
3.0701213146111295,-1.7793199363830599,-1.5707963267948966
3.0701213146111295,-1.7993199363830599,-1.5707963267948966
3.0701213146111295,-1.8193199363830599,-1.5707963267948966
3.0701213146111295,-1.83931993638306,-1.5707963267948966
3.0701213146111295,-1.85931993638306,-1.5707963267948966
3.0701213146111295,-1.87931993638306,-1.5707963267948966
3.0701213146111295,-1.89931993638306,-1.5707963267948966
3.0701213146111295,-1.91931993638306,-1.5707963267948966
3.0701213146111295,-1.93931993638306,-1.5707963267948966
3.0701213146111295,-1.95931993638306,-1.5707963267948966
